,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
565,<02tlpi>,<elgoog>3jzk129n<k946zg6kymy0tr1,0.21740708,3.3203456,-6.7385244,0.6434931,-1.100068,-7.233034,3.9894278,3.5205402,-0.08556207,0.099705756
566,<sserpxenv>,<treteditl>>>awvla>rf>h296y4<j,-0.379204,2.5742762,-4.4612393,0.052853886,-0.25164682,-4.5693846,2.317894,1.9720575,-0.148537,-0.08106795
567,<hctawtekram>,<erorotsnia>>oo>ta>b>>ni>96gv5<j,0.4553292,1.7303561,-3.957955,0.6189764,-0.99036354,-4.368306,2.5742586,2.3610172,-0.21634407,-0.055586733
568,<idaahs>,<xlgoog>3jzk129n<k946zg6kymy0tr1,-0.021744639,3.9819553,-7.7029705,0.53895646,-0.98771775,-8.16377,4.3783693,3.8039618,-0.03145842,0.14294395
569,<knabrebs>,ukidttai>>>>>uwvlbn>tsni>9ty4<j,-1.2732052,3.426242,-4.898595,-0.5607263,0.5519977,-4.6764092,1.9859005,1.506416,-0.08020256,-0.11463551
570,<enilno-oediv-vt-eerf>,<tnisgotaeeee>>>>>>b>>ni>97gvp<j,1.1793486,0.026853181,-1.6074315,0.97069305,-1.3915479,-2.1665304,1.7195133,1.780719,-0.3555836,-0.15124893
571,<topsbuh>,uliuftup>>yfptseblatsni>ltg4<j,-3.168146,5.7422357,-6.822221,-1.7913268,2.134606,-5.9644594,1.8440659,0.9994077,0.106775284,-0.124366686
572,<sekil>,dnozam>>qjz2j9nzk946zg6kymy0tr1,-2.0692828,5.739486,-8.325679,-0.8934248,0.8996167,-8.005254,3.4028976,2.5542688,0.10905249,0.042651407
573,<elcricagig>,<e2roog-nialbor>ta>b>>ni>96ov5<j,0.5790454,1.7032001,-4.074719,0.71633565,-1.1230315,-4.5422287,2.7201254,2.510796,-0.21830525,-0.04001817
574,<segapwolley>,<sroretsol>>>oo>ta>b>>ni>96gv5<j,0.25673732,1.9001601,-4.0170903,0.47997564,-0.80717313,-4.351623,2.4790413,2.2392344,-0.20276971,-0.065388255
575,<ko71>,fwb>m>35x649j3ypz<la6sni>ymy02r1,-5.1979275,8.889627,-10.185069,-3.017987,3.6724837,-8.730085,2.4256241,1.0827895,0.36211675,-0.0545806
576,<sletoh>,<elgoog>kvgkforumieb>zg6kymy0tm1,1.2891098,2.4911156,-6.5897727,1.4056482,-2.109234,-7.5044827,4.5996833,4.2597823,-0.1516155,0.16310574
577,<ezalbeht>,utratneit>>>>aw>la>rf>ni>9ty4<j,-1.2018232,3.3933809,-4.93231,-0.5069344,0.47948498,-4.7409744,2.0510676,1.5766656,-0.08275606,-0.107724994
578,<golebat>,ukiukmabb>yputseblatsni>9tg4<j,-2.7965348,5.4956803,-6.8507037,-1.521455,1.7751265,-6.1437235,2.100614,1.2941481,0.08725792,-0.09745971
579,<k4eivom>,utwesgol>>ypsntiebn>tsni>9tg4<j,-3.1101453,5.347382,-6.1303377,-1.7981722,2.1630306,-5.251037,1.4913368,0.70999354,0.07429497,-0.16308668
580,<topsgolb>,utwesgol>>ynantie>e>tsni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
581,<tnenimi>,ukiditaa>>fpznubebn>tsni>9ty4<j,-2.2783322,4.7355137,-6.076795,-1.2023711,1.3723446,-5.5276756,1.9996394,1.3134964,0.0256492,-0.1100704
582,<eciv>,fcb>m>>5x649j35jz<926z9lkymy02r1,-4.70743,8.451536,-10.002429,-2.6772778,3.2246156,-8.732308,2.6400425,1.3658452,0.3270465,-0.03263411
583,<scirylza>,ukidtmail>>>>awvlgsrf>h29ty4<j,-1.6915014,4.141915,-5.722585,-0.80433965,0.85305184,-5.385906,2.179652,1.5867538,-0.022042818,-0.09217789
584,<gag9>,fc5>m>>4x649j35jz<926zolkymy02r1,-5.2592545,9.189484,-10.686704,-3.0269372,3.670498,-9.23945,2.6686208,1.2778664,0.38674262,-0.02782609
585,<upuh>,fc5>>>4x649j35pz<9w6zolkymy02r1,-5.860008,9.9109125,-11.271504,-3.418872,4.1753874,-9.621077,2.6093812,1.1049442,0.4449637,-0.032462973
586,<elibom>,<elgoog>nvgwlerumseb>>g6kymy0tm1,1.74672,2.0421984,-6.3409166,1.718068,-2.5177968,-7.423194,4.7559257,4.4863205,-0.18765539,0.17876546
587,<erif-aidem>,<srorrerin>>>>o>>a>b>>ni>96gy4<j,0.035888165,2.07327,-4.052173,0.32327887,-0.5998541,-4.300391,2.3559225,2.0890844,-0.18897419,-0.07817502
588,<seireshctaw>,<snrlrereei>>>>>>a>b>>ni>96gv5<j,0.4182872,1.5726117,-3.5988898,0.5670293,-0.9113122,-3.9712036,2.3478346,2.160082,-0.22945653,-0.08022183
589,<lhn>,fx6>>y>56642jznz<946zb6kymy02r1,-5.0359116,9.824026,-12.233282,-2.7571409,3.2690866,-10.975267,3.6850955,2.1913695,0.4396631,0.08258997
590,<efil>,fwb>m>35x6493ypz<latsni>ymy02r1,-4.784679,8.341255,-9.680858,-2.7556086,3.337639,-8.359034,2.4087121,1.1525642,0.31776223,-0.057680093
591,<rebutrd>,ukieitab>>ypzntbebn>tsni>9tg4<j,-2.5730445,5.085039,-6.3550987,-1.3952616,1.6211251,-5.705723,1.9656767,1.2244816,0.053848945,-0.11287766
592,<topsgolb>,utwesgol>>ynantie>e>tsni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
593,<rednifdneirftluda>,<enrlroteeeee>>>>>>b>>ni>97gv5<j,1.2551267,0.45855865,-2.5710454,1.0979586,-1.5884533,-3.2124457,2.3098226,2.29804,-0.3195666,-0.08692094
594,<sosa>,fc5>m>>4x649j35jz<926zolkymy02r1,-5.3174987,9.288618,-10.800496,-3.0609095,3.7125423,-9.337248,2.6951475,1.2886076,0.39480028,-0.024755292
595,<vixip>,dn6zam>>qjz2j9nzk946zg6kymy0tr1,-2.6969576,6.521518,-8.991948,-1.2989968,1.4203169,-8.462827,3.3722336,2.4002857,0.17221594,0.04121731
596,<stropssbc>,<srorrtree>>>>>>>a>b>>ni>96gy5<j,0.29419097,1.7916936,-3.8565965,0.4957133,-0.82355446,-4.1956635,2.4127114,2.1902204,-0.21164364,-0.07274888
597,<sapmok>,<elgoog>kyzk12wnmi946zg6kymy0tm1,0.6296396,3.2215207,-7.1114926,0.9669566,-1.5404322,-7.7954073,4.466847,4.012081,-0.09278701,0.15060645
598,<segapbuh>,<rrtretiin>>>ow>la>bf>h296gy4bj,-0.5407418,2.8747256,-4.8265657,-0.037840035,-0.14115636,-4.893465,2.4193947,2.0257978,-0.12408909,-0.06948932
599,<htuoy>,dn6zaa>>6jzv129nzk946zg6kymy0tr1,-2.4628716,6.6436076,-9.551852,-1.0908595,1.1281266,-9.1527405,3.8395064,2.8469944,0.18283094,0.09156911
600,<lacolsbc>,<rrtredsol>>>ow>la>rf>h296gy6bn,-0.65262187,3.146592,-5.2040906,-0.09196776,-0.07967056,-5.2505198,2.5597622,2.1229367,-0.101889655,-0.05380076
601,<rerolpxeetisnepo>,<enrlroteeeee>>>>>>b>>ni>97ov5<j,1.6258422,0.05254448,-2.2652757,1.3370459,-1.8968617,-3.0490983,2.3799467,2.4361746,-0.35251164,-0.08043659
602,<rekwag>,<elgoog>kvgkforumieb>>g6kymy0tm1,1.3675674,2.4031308,-6.525588,1.4576964,-2.1767108,-7.467717,4.614428,4.2883296,-0.15870406,0.1644696
603,<ooheeli>,ukiuitabb>ypzutseblatsni>9tg4<j,-2.738689,5.368653,-6.6818943,-1.491654,1.7402,-5.987216,2.0428228,1.2565888,0.07689806,-0.10394867
604,<kayak>,dn6zam>>qjz2j9nzk946zg6kymy0tr1,-2.7546864,6.679069,-9.220553,-1.3245304,1.4479488,-8.683041,3.4637833,2.4666939,0.18509851,0.051396772
605,<ogkcudkcud>,<srrretrin>>>>o>>a>b>>ni>96gy5<j,0.053903848,2.137173,-4.20175,0.3467645,-0.63522285,-4.466876,2.4519126,2.1747262,-0.18365458,-0.06773824
606,<yfipohs>,ukidbmaul>>>>awvlgsfph29ty4bn,-1.6818062,4.3072295,-6.0589314,-0.7736792,0.8029839,-5.7478094,2.3755903,1.756022,-0.008366654,-0.070795536
607,<ydalylno>,ukidtmait>>>>awvlasrf>h29ty4<j,-1.6084882,4.043388,-5.644081,-0.7500029,0.7830351,-5.3355875,2.1891377,1.6117241,-0.029991027,-0.09139685
608,<sa>,fub>>m>56649j35jz<946zb6kymy02r1,-4.36507,8.47406,-10.516592,-2.394301,2.8343003,-9.416814,3.1515303,1.8722937,0.32968873,0.02222081
609,<rpn>,fx5>>m>56642jznz<946zb6kymy02r1,-4.7807436,9.419579,-11.793406,-2.6041138,3.0778446,-10.609316,3.602345,2.1726184,0.40683857,0.07276055
610,<arukas>,<7lgoog>3jzk129n<k946zg6kcmy9t41,-0.43555883,4.238848,-7.6366806,0.23595029,-0.58305377,-7.9272842,4.0729957,3.4589834,-0.0111822365,0.11084091
611,<amanecaf>,ukidtkaul>>>bawvlisrf>h29ty4<j,-1.3445591,3.8513877,-5.631226,-0.56071293,0.53166234,-5.427799,2.3526976,1.8051895,-0.045249473,-0.0743213
612,<gniteemotog>,<tnilrereei>>>>>>a>b>>ni>97gv4<j,0.35861048,1.4389025,-3.2557416,0.4999169,-0.8126013,-3.5819468,2.1157775,1.9497349,-0.24063683,-0.10540559
613,<tnednepedni>,<tnalgeitn>>>>>>>a>b>>ni>97gv4<j,0.19405553,1.5467234,-3.2405267,0.3802545,-0.6531122,-3.4997609,2.0007184,1.817948,-0.23210578,-0.11748126
614,<85>,fx6>>m>56642jznzk946zb6kymy02r1,-4.2962523,8.609629,-10.875992,-2.3193805,2.7247233,-9.827012,3.3987868,2.0974526,0.34104174,0.04903033
615,<nosidanryelhsa>,<snilrerini>>oo>>a>b>>ni>97gvp<j,0.294395,1.7218722,-3.7205093,0.48629212,-0.80720717,-4.0509005,2.336163,2.124829,-0.21740718,-0.081120625
616,<afif>,fwp>x>4x34cj3ypz<latsni>ymy02r1,-5.326245,9.09276,-10.405715,-3.0950172,3.7688115,-8.913488,2.466801,1.0918719,0.37860236,-0.049677864
617,<nozama>,<xlgoog>3jzk129n<k946zg6kymy0t41,-0.59819424,4.902103,-8.709432,0.1942026,-0.5572214,-9.00396,4.5725484,3.852429,0.043230858,0.1659334
618,<xednay>,<7lgoog>3jzk129n<k946zg6kymy9tm1,-0.20581904,4.0338607,-7.551646,0.3956241,-0.79300106,-7.9288845,4.173916,3.5918822,-0.027590754,0.1211591
619,<8enoq>,vnlzaa>>3jzv129nzk946zg6kymy0t41,-1.9004742,6.0656905,-9.194834,-0.71054226,0.63233924,-8.99825,4.0024705,3.1006126,0.13637653,0.1076501
620,<sucof>,vnlzaap>3jzk129n<k946zg6kymy9t41,-1.0985419,5.0470414,-8.305534,-0.1950036,-0.028390452,-8.373158,4.02031,3.279092,0.054066077,0.10714291
621,<lortnocyenom>,<tnilgelan>>>>>>>>>b>>ni>97gv4<j,0.3356407,1.3899002,-3.1284895,0.47442713,-0.7750644,-3.437197,2.0291038,1.8710228,-0.24473499,-0.11480725
622,<retsnom>,ukwestop>>ypcntiebn>tsni>9tg4<j,-2.9090235,5.138804,-5.9988446,-1.6624817,1.9862607,-5.1917343,1.5473167,0.7988067,0.057523865,-0.15757574
623,<aidnieno>,ukidtkaul>>>bawvlisrf>h29ty4<j,-1.3192433,3.8251894,-5.614892,-0.54354084,0.5093503,-5.420512,2.3599796,1.8165092,-0.047354985,-0.073611505
624,<etals>,vnozam>>qjzv129nzk9v6zg6kymyyt41,-2.003241,5.711097,-8.360828,-0.843317,0.831909,-8.069254,3.465623,2.6213071,0.1068542,0.049298603
625,<tsafemdda>,<trarreitn>>>oo>ta>b>>ni>96gy4<j,-0.021344751,2.1136086,-4.052408,0.28204224,-0.5450186,-4.277655,2.3189766,2.0458796,-0.1857729,-0.08203712
626,<erbilodacrem>,<enrsgoteeeee>>>>>>b>>ni>97gvp<j,1.30714,0.024606844,-1.7765131,1.0740736,-1.5332134,-2.399229,1.8977412,1.959445,-0.3554936,-0.13215572
627,<ratskcots>,<tratedit>>>>aw>la>bf>ni>96gy4<j,-0.65660083,2.949826,-4.814196,-0.122278646,-0.028576091,-4.833893,2.3373315,1.9321563,-0.11814848,-0.07809733
628,<ssinkdeuo>,<tratneit>>>>oo>ta>b>>ni>96gy4<j,-0.40039834,2.5125206,-4.3115044,0.027060602,-0.21316664,-4.401467,2.2197678,1.883908,-0.15368511,-0.091730446
629,<sbew>,fwp>x>4x34cjpypz<latsni>ymy02r1,-5.552542,9.316598,-10.532425,-3.2491994,3.9702766,-8.9576,2.3917847,0.9817025,0.39657533,-0.057188787
630,<stluserhcraesym>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.3487798,0.05980236,-1.903764,1.1133797,-1.5909721,-2.5499408,1.9965972,2.0512557,-0.35250965,-0.12150453
631,<digm>,fwb>x>4x349j3ypz<latsni>ymy02r1,-5.1651716,8.976017,-10.398771,-2.9793854,3.6153023,-8.970639,2.5671234,1.210348,0.3693263,-0.03920345
632,<akoy>,fwp>x>yx34cjpypeblatsni>ymy02r1,-5.7705355,9.507542,-10.606162,-3.4011831,4.1702714,-8.948763,2.2922668,0.85234356,0.41185057,-0.067400426
633,<liarnaidni>,<rraretupl>>>ow>ma>bf>ni>96gy4<j,-0.39966133,2.7214828,-4.720778,0.056346033,-0.26348528,-4.837515,2.45099,2.0815609,-0.13642408,-0.066458516
634,<sycam>,dn6zam>>qjzv129nzk946zg6kymy0tr1,-2.4196148,6.507773,-9.345912,-1.0741634,1.1116393,-8.9508295,3.751394,2.7805102,0.17171237,0.08180552
635,<sri>,fx5>>m>56642j3zjz<946zb6kymy02r1,-4.812363,9.223499,-11.36679,-2.6569693,3.1599362,-10.142496,3.3412135,1.9432243,0.39057136,0.04432599
636,<krowtenrewopme>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,0.95929146,0.59833664,-2.4380507,0.8754004,-1.2888771,-2.9522197,2.0434325,2.0102396,-0.30869445,-0.11514103
637,<ac>,fx6>>m>56642jznzk946zb6kymy02r1,-4.3163557,8.697643,-11.02036,-2.3237112,2.726487,-9.972642,3.4671876,2.151775,0.34826535,0.056566574
638,<semagrepyh>,<tratneitn>>>oo>ta>b>>ni>96gy4<j,-0.30404666,2.3651788,-4.15588,0.08557093,-0.28673297,-4.2744765,2.1944306,1.8819118,-0.16563724,-0.09479372
639,<kooltuo>,ukwustop>>ypnptiebn>tsni>9tg4<j,-3.2099094,5.6574683,-6.599263,-1.8371354,2.2018044,-5.7102814,1.6911981,0.86032015,0.0996813,-0.14094217
640,<enilecirp>,<snolrerin>>>oo>>a>b>>ni>96gy4<j,0.3069065,1.7849003,-3.8607693,0.50515395,-0.8362974,-4.2052546,2.4233255,2.201867,-0.21217608,-0.07162835
641,<ay>,fxb>>m>5q649j35jzk946zb6kymy02r1,-4.610626,8.906021,-11.023507,-2.5356314,3.0081646,-9.857956,3.2783866,1.9306157,0.36480826,0.036834415
642,<etirbtneve>,<snolrerin>>>>o>>a>b>>ni>96gy4<j,0.3494679,1.7002119,-3.7537355,0.5283084,-0.8641641,-4.108437,2.3905842,2.1825738,-0.21907423,-0.075338855
643,<topsgolb>,utwesgol>>ypsntiebn>tsni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
644,<cbnc>,fwp>x>3yx64cpypeblatsni>ym02r1,-5.913316,9.687513,-10.761825,-3.4931324,4.288183,-9.057171,2.2876039,0.81926817,0.42639026,-0.0674746
645,<ecneicslfi>,<sroretsosi>>oo>ta>b>>ni>96gy5<j,0.34741792,1.9934509,-4.323824,0.5668737,-0.93122494,-4.714496,2.7105944,2.4554734,-0.19485866,-0.040351406
646,<yranoitkiw>,<snrrrtreei>>oo>>a>b>>ni>96gyp<j,0.5315136,1.6202658,-3.8475065,0.6661596,-1.0499817,-4.2812333,2.5613468,2.3654485,-0.22526287,-0.057235498
647,<ilnaf15>,unidkmaul>zpyubj8sfph29ty4bn,-2.092374,4.987375,-6.824272,-1.0157439,1.103597,-6.3979416,2.54148,1.8140568,0.04687675,-0.05142119
648,<ohoz>,fwb>m>35x64935pz<926z9lkymy02r1,-5.4867992,9.380402,-10.74734,-3.1867087,3.8812478,-9.212753,2.5554886,1.1349034,0.40199503,-0.03949559
649,<rorrim>,<721zap>kjzk129n<k946zg6kymy9tm1,0.14700446,3.694373,-7.372754,0.6373798,-1.1094313,-7.8799114,4.301466,3.7726364,-0.05482764,0.13402075
650,<w-m>,fx6>>y>56642j3znzk946zp6kymy02r1,-4.838657,9.510521,-11.89157,-2.6389682,3.1214716,-10.690601,3.6201706,2.1760707,0.4142184,0.07488812
651,<rotlaer>,ukidtmaul>>pbuublgsfph29ty4<j,-1.7728827,4.247932,-5.8181458,-0.8561816,0.9192821,-5.455007,2.1811018,1.5713336,-0.013471461,-0.09178819
652,<rcstnrp>,ukieitab>>ypzuubebn>tsni>9tg4<j,-2.3857176,4.850476,-6.1539683,-1.2743722,1.4659709,-5.566718,1.973539,1.2693446,0.03490071,-0.11259005
653,<adoga>,dnozam>>qjz9j9nzk946zg6kymy0tr1,-2.8046494,6.9322777,-9.646646,-1.3306032,1.4442092,-9.116602,3.6716256,2.6340303,0.20589775,0.07426914
654,<asunoitacilpparellatsni>,<tnrlgoteeeee>>>>>>b>>ni>97gvp<j,1.3693515,0.0400537,-1.8919195,1.126951,-1.6072354,-2.5468154,2.0031302,2.0617497,-0.35408902,-0.120837264
655,<erauqsruof>,<srolrerin>>>oo>>a>b>>ni>96gy4<j,0.22827885,1.8885026,-3.9552655,0.45512712,-0.7723993,-4.2743616,2.4257514,2.1879218,-0.20379698,-0.07112587
656,<kv>,fxb>mm>5q649j356zk9q6zo6kymy02r1,-4.404653,8.527321,-10.566369,-2.419292,2.866141,-9.4539385,3.154069,1.8663737,0.3339979,0.022612596
657,<ukos>,fwp>x>3yx64cpype<latsni>ym02r1,-5.8045335,9.570517,-10.682492,-3.4203386,4.1936045,-9.016381,2.3132353,0.86336046,0.4169737,-0.0650001
658,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
659,<golbnahim>,utratedit>>>>aw>la>rf>h29ty4<j,-0.71953547,2.9972188,-4.8204074,-0.16719696,0.030976221,-4.815241,2.3001106,1.8875408,-0.114377365,-0.0819753
660,<cfnpse>,<721zap>kjpk12wn<kyv6zg68cmyytm1,0.034439534,3.406215,-6.6550856,0.5057072,-0.9145804,-7.0708466,3.8238833,3.3419304,-0.07888523,0.08217536
661,<mortsdron>,<srtretitl>>>aw>la>rf>h296gy4<j,-0.2803941,2.6157744,-4.6779833,0.1393187,-0.37255776,-4.8397236,2.5040329,2.1511462,-0.144884,-0.06102443
662,<semagcp>,ukiestlp>>ypnntiebn>tsni>9tg4<j,-2.8144526,5.3228793,-6.4883957,-1.559903,1.8362613,-5.750847,1.8846256,1.1060752,0.07294431,-0.121003486
663,<kaelevil>,utiatndit>>>>awvla>rf>ni>9ty4<j,-1.2059292,3.4091733,-4.9575677,-0.5081162,0.48038685,-4.766196,2.0626543,1.5856929,-0.081459604,-0.10644778
664,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
665,<dj>,fxb>mm>5q649j356zk9q6zo6kymy02r1,-4.374356,8.500824,-10.556123,-2.3982213,2.838433,-9.455158,3.1677592,1.884278,0.3318781,0.024026118
666,<01r>,fx6z>m>56642j3znzk946zp6kymy02r1,-4.678792,9.40769,-11.910112,-2.5224192,2.9659812,-10.774468,3.7341435,2.3059711,0.40608746,0.08685576
667,<poocs>,fnozam>5q6z9356zk9q6z9lkym02r1,-3.280914,6.986476,-9.098593,-1.7124996,1.9670334,-8.34226,3.0542758,2.0098982,0.20929012,0.008255508
668,<etagfs>,<321zap>kyzk12wn<k946zg6kymy9tm1,0.62845814,3.1576004,-6.9848814,0.9571627,-1.523978,-7.6602364,4.394663,3.950275,-0.09807096,0.1427266
669,<semitanihc>,<tsatneitn>>>sw>la>rf>ni>9ty4<j,-0.47381076,2.5152593,-4.2160873,-0.032542672,-0.1313717,-4.2705317,2.1185696,1.7825357,-0.15362674,-0.102572374
670,<skrowffutswoh>,<snrlroteeeee>>>>>>b>>ni>97gvp<j,1.4214908,0.29366997,-2.4772792,1.2112731,-1.7364392,-3.1793008,2.3645828,2.3786738,-0.33280602,-0.08144091
671,<elbaliavanu-etisbew>,<enrlroteeeee>>>>>>b>>ni>97gv5<j,1.5482829,0.18749224,-2.432548,1.2959038,-1.8517468,-3.1884434,2.4236524,2.4544182,-0.3415,-0.075465605
672,<sepicerlla>,<tsalneitn>>>>o>>a>b>>ni>97gy4<j,-0.0077717006,1.9192935,-3.6914048,0.26647222,-0.51431423,-3.8987968,2.124287,1.8823627,-0.20179166,-0.10336126
673,<ecapserauqs>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,0.826334,1.0319667,-3.1026764,0.8262537,-1.242172,-3.6065328,2.3320963,2.2297897,-0.27318507,-0.08318008
674,<7rebah>,<xlgoap>3jzk129n<k946zg6kymy0t41,-0.20508817,3.9370863,-7.3635597,0.38291463,-0.7708825,-7.7289066,4.0682797,3.5018182,-0.03558212,0.10961476
675,<epiuqel>,ukidktab>>yputseblatsni>9tg4<j,-2.347083,4.860022,-6.225726,-1.2414374,1.4202036,-5.658595,2.0390804,1.3331563,0.035777528,-0.105549805
676,<enizagamsu>,<engoogdeetee>>>>>>b>>ni>97ov5<j,1.1157829,0.97623724,-3.39124,1.0551927,-1.5544566,-4.0297823,2.6821525,2.5876489,-0.2771267,-0.045805067
677,<tsava>,dn6zam>>qjz2j9nzk946zg6kymy0tr1,-2.2360504,6.0841737,-8.7702055,-0.9823306,1.0053976,-8.4116745,3.5457356,2.6422849,0.13714021,0.05876385
678,<niralc>,<xlgoog>3jzk129n<k946zg6kymy0tr1,-0.052349716,3.9506285,-7.599699,0.50957197,-0.9457518,-8.041531,4.300157,3.7309914,-0.03411415,0.13450044
679,<tenym>,fn6zam>5q6z9j3znzk946zg6kymy02r1,-2.7870698,6.6505466,-9.120288,-1.3549492,1.4910958,-8.5633545,3.3862588,2.3939342,0.18266693,0.043026723
680,<skcubknil>,<trtteditl>>>aw>la>rf>h296gy4<j,-0.38621268,2.7091277,-4.715076,0.06563121,-0.2756304,-4.8368006,2.4564111,2.0889468,-0.13741419,-0.065903075
681,<topsgolb>,utwus>ol>>yccntiebn>tsni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
682,<lfn>,fx5>>m>56642jznz<946zb6kymy02r1,-4.888772,9.585809,-11.969836,-2.6696126,3.160022,-10.753828,3.631809,2.1758263,0.42032242,0.07631688
683,<seotamotnettor>,<tnilroteeeee>>>>>>b>>ni>97gvp<j,0.6840668,1.0833439,-3.0078213,0.71705276,-1.0942662,-3.4484649,2.1865566,2.076425,-0.26926202,-0.098658875
684,<maertsu>,ukiuktab>>yputseblatsni>9tg4<j,-2.4013853,4.9223294,-6.272874,-1.277291,1.4665432,-5.687048,2.0305068,1.3147942,0.04080007,-0.10632011
685,<yadtsae>,ukiuktap>>ypptseblatsni>ltg4<j,-2.8222113,5.4193187,-6.6661844,-1.5529904,1.8222063,-5.936991,1.9798282,1.185806,0.08089308,-0.11057432
686,<emitsmaerd>,<tnilreren>>>>>>>a>b>>ni>97gv4<j,0.358054,1.6009084,-3.5715172,0.5216977,-0.8503029,-3.9178793,2.2934153,2.101321,-0.22725636,-0.08598666
687,<daolnwod-eerf-lla>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.1793182,0.3806077,-2.3147075,1.0253136,-1.4847414,-2.9091203,2.116255,2.1172338,-0.3261767,-0.10784981
688,<aropilf>,ukiuktap>>yputseblatsni>ltg4<j,-2.7925692,5.4052997,-6.6794453,-1.5307174,1.7922082,-5.963004,2.0064628,1.214589,0.079802066,-0.1077517
689,<emodrekcol>,<tnolreiin>>>oo>>a>b>>ni>97gv4<j,0.23089424,1.8168918,-3.8189418,0.44743243,-0.7584054,-4.1302648,2.3505807,2.1242442,-0.20970622,-0.07934984
690,<refsnartew>,<tralreitn>>>oo>>a>b>>ni>96gy4<j,-0.0013593137,2.0399487,-3.935933,0.28826854,-0.5500925,-4.16173,2.2663076,2.0049725,-0.19181132,-0.08785753
691,<oate>,fcb>>>>4x649j3ypz<926z9lkymy02r1,-5.3559146,9.227162,-10.627616,-3.1007836,3.7703092,-9.137788,2.5727062,1.1762699,0.3896354,-0.03801233
692,<roodssalg>,<trateeitn>>>ow>la>bf>ni>96gy4<j,-0.2493752,2.4202445,-4.338514,0.13780361,-0.36116153,-4.490793,2.332721,2.0111563,-0.16096374,-0.07984269
693,<tcid>,fwb>x>34x649j3ypz<latsni>ymy02r1,-5.3549957,9.046236,-10.275311,-3.1249015,3.8120964,-8.763166,2.3746786,1.007383,0.37469238,-0.059657156
694,<ssaymedih>,<tsatneitn>>>ow>la>bf>ni>9tgy4<j,-0.34016034,2.4377046,-4.2480183,0.066018224,-0.26320475,-4.3580294,2.222954,1.8989062,-0.15972795,-0.091564946
695,<aporue>,<xlgoog>3jzk129n<k946zg6kymy0t41,0.055800408,3.5661318,-6.99691,0.54519016,-0.976585,-7.4433775,4.0306597,3.5228043,-0.065628946,0.104695365
696,<pohpihratsdlrow>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,0.80736196,1.0540053,-3.1197293,0.8137778,-1.2260174,-3.6171167,2.3294768,2.2236423,-0.27140558,-0.08341261
697,<sewol>,vnozam>>qjzv129nzk946zg6kymy0t41,-1.8017477,5.500448,-8.225927,-0.7075636,0.6552534,-8.006404,3.5199907,2.7087173,0.08991642,0.054623153
698,<lonapsenewohe>,<enrorgdeeeee>>>>>>b>>ni>97gv5<j,0.97936964,0.944085,-3.1410866,0.939245,-1.3933374,-3.7087586,2.4527504,2.3639536,-0.2800926,-0.07045884
699,<oedaiv>,<xlgoog>3jzk129n<k946zg6kymy0tr1,0.09917161,3.8324182,-7.5768433,0.6172702,-1.0883441,-8.078001,4.3856297,3.834746,-0.043533973,0.14336108
700,<tsewhtuos>,<srolrerin>>>oo>>a>b>>ni>96gvp<j,0.27272698,1.8654221,-3.971236,0.48832852,-0.8169634,-4.309128,2.4635696,2.2292397,-0.20560272,-0.067132324
701,<agem>,fcb>m>4x649j3ypz<latsni>ymy02r1,-5.4100184,9.226285,-10.551607,-3.1451244,3.8313491,-9.035196,2.4948447,1.0987712,0.38943928,-0.04635737
702,<arret>,fn6zam>5q6z9j3znzk946zg6kymy02r1,-2.9194272,6.795025,-9.220836,-1.4433106,1.605832,-8.617292,3.3571649,2.342169,0.19429965,0.04025752
703,<rezeed>,<xlgoog>3jzk129n<k946zg6kymy0t41,-0.10672763,3.8568904,-7.3418736,0.45228705,-0.86255103,-7.745307,4.1197515,3.5658298,-0.041983362,0.11494001
704,<ylpid>,dn6zam>>q6z2j9nzk946zg6kymy0tr1,-2.6740751,6.8326154,-9.631303,-1.237424,1.3206773,-9.152697,3.7479088,2.7256598,0.19796081,0.08218145
